cuadro,vital_event,dim1_name,dim1_value,dim2_name,dim2_value,value,anomaly,sex
2.6,death,geography,Región Cibao Sur,deceased_age_band,80-84,204,,male
2.6,death,geography,Región Cibao Sur,deceased_age_band,85 y mas,367,,male
2.6,death,geography,Región Cibao Sur,deceased_age_band,No declarada,7,,male
2.6,death,geography,La Vega,deceased_age_band,TOTAL,1205,,male
2.6,death,geography,La Vega,deceased_age_band,Menos de un ano,17,,male
2.6,death,geography,La Vega,deceased_age_band,1-4,6,,male
2.6,death,geography,La Vega,deceased_age_band,5-9,2,,male
2.6,death,geography,La Vega,deceased_age_band,10-14,3,,male
2.6,death,geography,La Vega,deceased_age_band,15-19,9,,male
2.6,death,geography,La Vega,deceased_age_band,20-24,20,,male
2.6,death,geography,La Vega,deceased_age_band,25-29,42,,male
2.6,death,geography,La Vega,deceased_age_band,30-34,32,,male
2.6,death,geography,La Vega,deceased_age_band,35-39,27,,male
2.6,death,geography,La Vega,deceased_age_band,40-44,41,,male
2.6,death,geography,La Vega,deceased_age_band,45-49,59,,male
2.6,death,geography,La Vega,deceased_age_band,50-54,66,,male
2.6,death,geography,La Vega,deceased_age_band,55-59,91,,male
2.6,death,geography,La Vega,deceased_age_band,60-64,100,,male
2.6,death,geography,La Vega,deceased_age_band,65-69,128,,male
2.6,death,geography,La Vega,deceased_age_band,70-74,133,,male
2.6,death,geography,La Vega,deceased_age_band,75-79,124,,male
2.6,death,geography,La Vega,deceased_age_band,80-84,105,,male
2.6,death,geography,La Vega,deceased_age_band,85 y mas,198,,male
2.6,death,geography,La Vega,deceased_age_band,No declarada,2,,male
2.6,death,geography,Sánchez Ramírez,deceased_age_band,TOTAL,423,,male
2.6,death,geography,Sánchez Ramírez,deceased_age_band,Menos de un ano,11,,male
2.6,death,geography,Sánchez Ramírez,deceased_age_band,1-4,1,,male
2.6,death,geography,Sánchez Ramírez,deceased_age_band,5-9,2,,male
2.6,death,geography,Sánchez Ramírez,deceased_age_band,10-14,2,,male
2.6,death,geography,Sánchez Ramírez,deceased_age_band,15-19,7,,male
2.6,death,geography,Sánchez Ramírez,deceased_age_band,20-24,13,,male
2.6,death,geography,Sánchez Ramírez,deceased_age_band,25-29,9,,male
2.6,death,geography,Sánchez Ramírez,deceased_age_band,30-34,8,,male
2.6,death,geography,Sánchez Ramírez,deceased_age_band,35-39,9,,male
2.6,death,geography,Sánchez Ramírez,deceased_age_band,40-44,18,,male
2.6,death,geography,Sánchez Ramírez,deceased_age_band,45-49,11,,male
2.6,death,geography,Sánchez Ramírez,deceased_age_band,50-54,18,,male
2.6,death,geography,Sánchez Ramírez,deceased_age_band,55-59,28,,male
2.6,death,geography,Sánchez Ramírez,deceased_age_band,60-64,26,,male
2.6,death,geography,Sánchez Ramírez,deceased_age_band,65-69,59,,male
2.6,death,geography,Sánchez Ramírez,deceased_age_band,70-74,38,,male
2.6,death,geography,Sánchez Ramírez,deceased_age_band,75-79,53,,male
2.6,death,geography,Sánchez Ramírez,deceased_age_band,80-84,33,,male
2.6,death,geography,Sánchez Ramírez,deceased_age_band,85 y mas,74,,male
2.6,death,geography,Sánchez Ramírez,deceased_age_band,No declarada,3,,male
2.6,death,geography,Monseñor Nouel,deceased_age_band,TOTAL,656,,male
2.6,death,geography,Monseñor Nouel,deceased_age_band,Menos de un ano,4,,male
2.6,death,geography,Monseñor Nouel,deceased_age_band,1-4,3,,male
2.6,death,geography,Monseñor Nouel,deceased_age_band,5-9,1,,male
2.6,death,geography,Monseñor Nouel,deceased_age_band,10-14,2,,male
2.6,death,geography,Monseñor Nouel,deceased_age_band,15-19,11,,male
2.6,death,geography,Monseñor Nouel,deceased_age_band,20-24,18,,male
2.6,death,geography,Monseñor Nouel,deceased_age_band,25-29,20,,male
2.6,death,geography,Monseñor Nouel,deceased_age_band,30-34,13,,male
2.6,death,geography,Monseñor Nouel,deceased_age_band,35-39,22,,male
2.6,death,geography,Monseñor Nouel,deceased_age_band,40-44,18,,male
2.6,death,geography,Monseñor Nouel,deceased_age_band,45-49,23,,male
2.6,death,geography,Monseñor Nouel,deceased_age_band,50-54,39,,male
2.6,death,geography,Monseñor Nouel,deceased_age_band,55-59,49,,male
2.6,death,geography,Monseñor Nouel,deceased_age_band,60-64,61,,male
2.6,death,geography,Monseñor Nouel,deceased_age_band,65-69,65,,male
2.6,death,geography,Monseñor Nouel,deceased_age_band,70-74,69,,male
2.6,death,geography,Monseñor Nouel,deceased_age_band,75-79,75,,male
2.6,death,geography,Monseñor Nouel,deceased_age_band,80-84,66,,male
2.6,death,geography,Monseñor Nouel,deceased_age_band,85 y mas,95,,male
2.6,death,geography,Monseñor Nouel,deceased_age_band,No declarada,2,,male
2.6,death,geography,Región Cibao Nordeste,deceased_age_band,TOTAL,2136,,male
2.6,death,geography,Región Cibao Nordeste,deceased_age_band,Menos de un ano,46,,male
2.6,death,geography,Región Cibao Nordeste,deceased_age_band,1-4,4,,male
2.6,death,geography,Región Cibao Nordeste,deceased_age_band,5-9,7,,male
2.6,death,geography,Región Cibao Nordeste,deceased_age_band,10-14,4,,male
2.6,death,geography,Región Cibao Nordeste,deceased_age_band,15-19,28,,male
2.6,death,geography,Región Cibao Nordeste,deceased_age_band,20-24,54,,male
2.6,death,geography,Región Cibao Nordeste,deceased_age_band,25-29,44,,male
2.6,death,geography,Región Cibao Nordeste,deceased_age_band,30-34,58,,male
2.6,death,geography,Región Cibao Nordeste,deceased_age_band,35-39,56,,male
2.6,death,geography,Región Cibao Nordeste,deceased_age_band,40-44,66,,male
2.6,death,geography,Región Cibao Nordeste,deceased_age_band,45-49,67,,male
2.6,death,geography,Región Cibao Nordeste,deceased_age_band,50-54,112,,male
2.6,death,geography,Región Cibao Nordeste,deceased_age_band,55-59,155,,male
2.6,death,geography,Región Cibao Nordeste,deceased_age_band,60-64,177,,male
2.6,death,geography,Región Cibao Nordeste,deceased_age_band,65-69,221,,male
2.6,death,geography,Región Cibao Nordeste,deceased_age_band,70-74,236,,male
2.6,death,geography,Región Cibao Nordeste,deceased_age_band,75-79,224,,male
2.6,death,geography,Región Cibao Nordeste,deceased_age_band,80-84,201,,male
2.6,death,geography,Región Cibao Nordeste,deceased_age_band,85 y mas,369,,male
2.6,death,geography,Región Cibao Nordeste,deceased_age_band,No declarada,7,,male
2.6,death,geography,Duarte,deceased_age_band,TOTAL,1005,,male
2.6,death,geography,Duarte,deceased_age_band,Menos de un ano,34,,male
2.6,death,geography,Duarte,deceased_age_band,1-4,2,,male
2.6,death,geography,Duarte,deceased_age_band,5-9,2,,male
2.6,death,geography,Duarte,deceased_age_band,10-14,3,,male
2.6,death,geography,Duarte,deceased_age_band,15-19,10,,male
2.6,death,geography,Duarte,deceased_age_band,20-24,27,,male
2.6,death,geography,Duarte,deceased_age_band,25-29,22,,male
2.6,death,geography,Duarte,deceased_age_band,30-34,24,,male
2.6,death,geography,Duarte,deceased_age_band,35-39,19,,male
2.6,death,geography,Duarte,deceased_age_band,40-44,30,,male
2.6,death,geography,Duarte,deceased_age_band,45-49,36,,male
2.6,death,geography,Duarte,deceased_age_band,50-54,56,,male
2.6,death,geography,Duarte,deceased_age_band,55-59,80,,male
2.6,death,geography,Duarte,deceased_age_band,60-64,83,,male
2.6,death,geography,Duarte,deceased_age_band,65-69,102,,male
2.6,death,geography,Duarte,deceased_age_band,70-74,108,,male
2.6,death,geography,Duarte,deceased_age_band,75-79,118,,male
2.6,death,geography,Duarte,deceased_age_band,80-84,81,,male
2.6,death,geography,Duarte,deceased_age_band,85 y mas,165,,male
2.6,death,geography,Duarte,deceased_age_band,No declarada,3,,male
2.6,death,geography,María Trinidad Sánchez,deceased_age_band,TOTAL,437,,male
2.6,death,geography,María Trinidad Sánchez,deceased_age_band,Menos de un ano,3,,male
2.6,death,geography,María Trinidad Sánchez,deceased_age_band,1-4,1,,male
2.6,death,geography,María Trinidad Sánchez,deceased_age_band,5-9,2,,male
2.6,death,geography,María Trinidad Sánchez,deceased_age_band,10-14,0,,male
2.6,death,geography,María Trinidad Sánchez,deceased_age_band,15-19,12,,male
2.6,death,geography,María Trinidad Sánchez,deceased_age_band,20-24,7,,male
2.6,death,geography,María Trinidad Sánchez,deceased_age_band,25-29,13,,male
2.6,death,geography,María Trinidad Sánchez,deceased_age_band,30-34,6,,male
2.6,death,geography,María Trinidad Sánchez,deceased_age_band,35-39,17,,male
2.6,death,geography,María Trinidad Sánchez,deceased_age_band,40-44,17,,male
2.6,death,geography,María Trinidad Sánchez,deceased_age_band,45-49,11,,male
2.6,death,geography,María Trinidad Sánchez,deceased_age_band,50-54,29,,male
2.6,death,geography,María Trinidad Sánchez,deceased_age_band,55-59,25,,male
2.6,death,geography,María Trinidad Sánchez,deceased_age_band,60-64,41,,male
2.6,death,geography,María Trinidad Sánchez,deceased_age_band,65-69,45,,male
2.6,death,geography,María Trinidad Sánchez,deceased_age_band,70-74,55,,male
2.6,death,geography,María Trinidad Sánchez,deceased_age_band,75-79,45,,male
2.6,death,geography,María Trinidad Sánchez,deceased_age_band,80-84,36,,male
2.6,death,geography,María Trinidad Sánchez,deceased_age_band,85 y mas,72,,male
2.6,death,geography,María Trinidad Sánchez,deceased_age_band,No declarada,0,,male
2.6,death,geography,Hermanas Mirabal,deceased_age_band,TOTAL,387,,male
2.6,death,geography,Hermanas Mirabal,deceased_age_band,Menos de un ano,8,,male
2.6,death,geography,Hermanas Mirabal,deceased_age_band,1-4,1,,male
2.6,death,geography,Hermanas Mirabal,deceased_age_band,5-9,1,,male
2.6,death,geography,Hermanas Mirabal,deceased_age_band,10-14,1,,male
2.6,death,geography,Hermanas Mirabal,deceased_age_band,15-19,2,,male
2.6,death,geography,Hermanas Mirabal,deceased_age_band,20-24,10,,male
2.6,death,geography,Hermanas Mirabal,deceased_age_band,25-29,5,,male
2.6,death,geography,Hermanas Mirabal,deceased_age_band,30-34,17,,male
2.6,death,geography,Hermanas Mirabal,deceased_age_band,35-39,11,,male
2.6,death,geography,Hermanas Mirabal,deceased_age_band,40-44,10,,male
2.6,death,geography,Hermanas Mirabal,deceased_age_band,45-49,13,,male
2.6,death,geography,Hermanas Mirabal,deceased_age_band,50-54,12,,male
2.6,death,geography,Hermanas Mirabal,deceased_age_band,55-59,26,,male
2.6,death,geography,Hermanas Mirabal,deceased_age_band,60-64,31,,male
2.6,death,geography,Hermanas Mirabal,deceased_age_band,65-69,39,,male
2.6,death,geography,Hermanas Mirabal,deceased_age_band,70-74,39,,male
2.6,death,geography,Hermanas Mirabal,deceased_age_band,75-79,36,,male
2.6,death,geography,Hermanas Mirabal,deceased_age_band,80-84,49,,male
2.6,death,geography,Hermanas Mirabal,deceased_age_band,85 y mas,76,,male
2.6,death,geography,Hermanas Mirabal,deceased_age_band,No declarada,0,,male
2.6,death,geography,Samaná,deceased_age_band,TOTAL,307,,male
2.6,death,geography,Samaná,deceased_age_band,Menos de un ano,1,,male
2.6,death,geography,Samaná,deceased_age_band,1-4,0,,male
2.6,death,geography,Samaná,deceased_age_band,5-9,2,,male
2.6,death,geography,Samaná,deceased_age_band,10-14,0,,male
2.6,death,geography,Samaná,deceased_age_band,15-19,4,,male
2.6,death,geography,Samaná,deceased_age_band,20-24,10,,male
2.6,death,geography,Samaná,deceased_age_band,25-29,4,,male
2.6,death,geography,Samaná,deceased_age_band,30-34,11,,male
2.6,death,geography,Samaná,deceased_age_band,35-39,9,,male
2.6,death,geography,Samaná,deceased_age_band,40-44,9,,male
2.6,death,geography,Samaná,deceased_age_band,45-49,7,,male
2.6,death,geography,Samaná,deceased_age_band,50-54,15,,male
2.6,death,geography,Samaná,deceased_age_band,55-59,24,,male
2.6,death,geography,Samaná,deceased_age_band,60-64,22,,male
2.6,death,geography,Samaná,deceased_age_band,65-69,35,,male
2.6,death,geography,Samaná,deceased_age_band,70-74,34,,male
2.6,death,geography,Samaná,deceased_age_band,75-79,25,,male
2.6,death,geography,Samaná,deceased_age_band,80-84,35,,male
2.6,death,geography,Samaná,deceased_age_band,85 y mas,56,,male
2.6,death,geography,Samaná,deceased_age_band,No declarada,4,,male
2.6,death,geography,Región Cibao Noroeste,deceased_age_band,TOTAL,1214,,male
2.6,death,geography,Región Cibao Noroeste,deceased_age_band,Menos de un ano,4,,male
2.6,death,geography,Región Cibao Noroeste,deceased_age_band,1-4,1,,male
2.6,death,geography,Región Cibao Noroeste,deceased_age_band,5-9,2,,male
2.6,death,geography,Región Cibao Noroeste,deceased_age_band,10-14,2,,male
2.6,death,geography,Región Cibao Noroeste,deceased_age_band,15-19,9,,male
2.6,death,geography,Región Cibao Noroeste,deceased_age_band,20-24,36,,male
2.6,death,geography,Región Cibao Noroeste,deceased_age_band,25-29,36,,male
2.6,death,geography,Región Cibao Noroeste,deceased_age_band,30-34,37,,male
2.6,death,geography,Región Cibao Noroeste,deceased_age_band,35-39,28,,male
2.6,death,geography,Región Cibao Noroeste,deceased_age_band,40-44,32,,male
2.6,death,geography,Región Cibao Noroeste,deceased_age_band,45-49,39,,male
2.6,death,geography,Región Cibao Noroeste,deceased_age_band,50-54,60,,male
2.6,death,geography,Región Cibao Noroeste,deceased_age_band,55-59,79,,male
2.6,death,geography,Región Cibao Noroeste,deceased_age_band,60-64,91,,male
2.6,death,geography,Región Cibao Noroeste,deceased_age_band,65-69,109,,male
2.6,death,geography,Región Cibao Noroeste,deceased_age_band,70-74,140,,male
2.6,death,geography,Región Cibao Noroeste,deceased_age_band,75-79,133,,male
2.6,death,geography,Región Cibao Noroeste,deceased_age_band,80-84,114,,male
2.6,death,geography,Región Cibao Noroeste,deceased_age_band,85 y mas,261,,male
2.6,death,geography,Región Cibao Noroeste,deceased_age_band,No declarada,1,,male
2.6,death,geography,Dajabón,deceased_age_band,TOTAL,216,,male
2.6,death,geography,Dajabón,deceased_age_band,Menos de un ano,1,,male
2.6,death,geography,Dajabón,deceased_age_band,1-4,1,,male
2.6,death,geography,Dajabón,deceased_age_band,5-9,0,,male
2.6,death,geography,Dajabón,deceased_age_band,10-14,0,,male
2.6,death,geography,Dajabón,deceased_age_band,15-19,2,,male
2.6,death,geography,Dajabón,deceased_age_band,20-24,5,,male
2.6,death,geography,Dajabón,deceased_age_band,25-29,10,,male
2.6,death,geography,Dajabón,deceased_age_band,30-34,6,,male
2.6,death,geography,Dajabón,deceased_age_band,35-39,8,,male
2.6,death,geography,Dajabón,deceased_age_band,40-44,5,,male
2.6,death,geography,Dajabón,deceased_age_band,45-49,5,,male
2.6,death,geography,Dajabón,deceased_age_band,50-54,7,,male
2.6,death,geography,Dajabón,deceased_age_band,55-59,16,,male
2.6,death,geography,Dajabón,deceased_age_band,60-64,17,,male
2.6,death,geography,Dajabón,deceased_age_band,65-69,25,,male
2.6,death,geography,Dajabón,deceased_age_band,70-74,22,,male
2.6,death,geography,Dajabón,deceased_age_band,75-79,26,,male
2.6,death,geography,Dajabón,deceased_age_band,80-84,14,,male
2.6,death,geography,Dajabón,deceased_age_band,85 y mas,45,,male
2.6,death,geography,Dajabón,deceased_age_band,No declarada,1,,male
2.6,death,geography,Monte Cristi,deceased_age_band,TOTAL,291,,male
2.6,death,geography,Monte Cristi,deceased_age_band,Menos de un ano,0,,male
2.6,death,geography,Monte Cristi,deceased_age_band,1-4,0,,male
2.6,death,geography,Monte Cristi,deceased_age_band,5-9,1,,male
2.6,death,geography,Monte Cristi,deceased_age_band,10-14,0,,male
2.6,death,geography,Monte Cristi,deceased_age_band,15-19,1,,male
2.6,death,geography,Monte Cristi,deceased_age_band,20-24,11,,male
2.6,death,geography,Monte Cristi,deceased_age_band,25-29,4,,male
2.6,death,geography,Monte Cristi,deceased_age_band,30-34,9,,male
2.6,death,geography,Monte Cristi,deceased_age_band,35-39,5,,male
2.6,death,geography,Monte Cristi,deceased_age_band,40-44,6,,male
2.6,death,geography,Monte Cristi,deceased_age_band,45-49,12,,male
2.6,death,geography,Monte Cristi,deceased_age_band,50-54,15,,male
2.6,death,geography,Monte Cristi,deceased_age_band,55-59,24,,male
2.6,death,geography,Monte Cristi,deceased_age_band,60-64,22,,male
2.6,death,geography,Monte Cristi,deceased_age_band,65-69,27,,male
2.6,death,geography,Monte Cristi,deceased_age_band,70-74,33,,male
2.6,death,geography,Monte Cristi,deceased_age_band,75-79,23,,male
2.6,death,geography,Monte Cristi,deceased_age_band,80-84,24,,male
2.6,death,geography,Monte Cristi,deceased_age_band,85 y mas,74,,male
2.6,death,geography,Monte Cristi,deceased_age_band,No declarada,0,,male
2.6,death,geography,Santiago Rodríguez,deceased_age_band,TOTAL,226,,male
2.6,death,geography,Santiago Rodríguez,deceased_age_band,Menos de un ano,1,,male
2.6,death,geography,Santiago Rodríguez,deceased_age_band,1-4,0,,male
2.6,death,geography,Santiago Rodríguez,deceased_age_band,5-9,1,,male
2.6,death,geography,Santiago Rodríguez,deceased_age_band,10-14,2,,male
2.6,death,geography,Santiago Rodríguez,deceased_age_band,15-19,4,,male
